id,book_id,isbn,authors,original_publication_year,title,quantity
1021,25460,60852550,"Barbara Kingsolver, Steven L. Hopp, Camille Kingsolver, Richard A. Houser",2007,"Animal, Vegetable, Miracle: A Year of Food Life",5
1022,20613470,1619630656,Sarah J. Maas,2014,"Heir of Fire (Throne of Glass, #3)",4
1023,35231,812513754,Robert Jordan,1994,"Lord of Chaos (Wheel of Time, #6)",3
1024,6218281,385342306,Alan Bradley,2009,"The Sweetness at the Bottom of the Pie (Flavia de Luce, #1)",2
1025,7214,785263705,Donald Miller,2003,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,1
1026,10965,385340397,Diana Gabaldon,2005,"A Breath of Snow and Ashes (Outlander, #6)",0
1027,18705209,1484724917,Rick Riordan,2014,"The Blood of Olympus (The Heroes of Olympus, #5)",5
1028,26247008,1250069793,Liane Moriarty,2016,Truly Madly Guilty,4
1029,15704307,1607066017,"Brian K. Vaughan, Fiona Staples",2012,"Saga, Vol. 1 (Saga, #1)",3
1030,10996342,316126691,Chad Harbach,2011,The Art of Fielding,2
1031,4631,99285045,Ernest Hemingway,1964,A Moveable Feast,1
1032,44652,1590385810,Brandon Mull,2006,"Fablehaven (Fablehaven, #1)",0
1033,438492,64407683,"Lemony Snicket, Brett Helquist",2000,"The Wide Window (A Series of Unfortunate Events, #3)",5
1034,91476,451458443,Jim Butcher,2001,"Grave Peril (The Dresden Files, #3)",4
1035,10884,743264738,Walter Isaacson,2007,Einstein: His Life and Universe,3
1036,15842441,1476717486,S.C. Stephens,2011,"Effortless (Thoughtless, #2)",2
1037,5351,385339097,John Grisham,1998,The Street Lawyer,1
1038,310459,014034893X,Mildred D. Taylor,1976,"Roll of Thunder, Hear My Cry (Logans, #4)",0
1039,5899779,1594743347,"Seth Grahame-Smith, Jane Austen",2009,"Pride and Prejudice and Zombies (Pride and Prejudice and Zombies, #1)",5
1040,15790837,316154695,David Sedaris,2013,Let's Explore Diabetes with Owls,4
1041,12505,679642420,"Fyodor Dostoyevsky, Constance Garnett, Alan Myers, Joseph Frank, Anna Brailovsky",1868,The Idiot,3
1042,365,671746723,Douglas Adams,1987,Dirk Gently's Holistic Detective Agency (Dirk Gently #1),2
1043,1809465,810994739,Jeff Kinney,2008,"Rodrick Rules (Diary of a Wimpy Kid, #2)",1
1044,22716447,804138141,Mindy Kaling,2015,Why Not Me?,0
1045,18126198,62285688,Veronica Roth,2014,"Four: A Divergent Story Collection (Divergent, #0.1 - 0.4)",5
1046,23453112,1594206279,"Aziz Ansari, Eric Klinenberg",2015,Modern Romance,4
1047,11594337,61992259,"Katherine Applegate, Patricia Castelao",2012,The One and Only Ivan,3
1048,108229,393050327,Sebastian Junger,1997,The Perfect Storm: A True Story of Men Against the Sea,2
1049,68427,765350378,Brandon Sanderson,2005,"Elantris (Elantris, #1)",1
1050,2118745,1406310255,Patrick Ness,2008,"The Knife of Never Letting Go (Chaos Walking, #1)",0
1051,33512,312199430,Jim Fergus,1998,One Thousand White Women: The Journals of May Dodd (One Thousand White Women#1),5
1052,3720975,743296419,Jodi Picoult,2009,Handle with Care,4
1053,5093,1416521496,"Stephen King, Darrel Anderson",2004,"Song of Susannah (The Dark Tower, #6)",3
1054,13125947,525423664,Ally Condie,2012,"Reached (Matched, #3)",2
1055,14836,99578514,Salman Rushdie,1981,Midnight's Children,1
1056,535441,1400049628,Max Brooks,2004,The Zombie Survival Guide: Complete Protection from the Living Dead,0
1057,5348,440234743,John Grisham,1999,The Testament,5
1058,16331,1579126251,Agatha Christie,1930,"Murder at the Vicarage (Miss Marple, #1)",4
1059,227651,1416924981,Margaret Peterson Haddix,1998,"Among the Hidden (Shadow Children, #1)",3
1060,315425,1594201455,Michael Pollan,2007,In Defense of Food: An Eater's Manifesto,2
1061,703292,440995779,Elizabeth George Speare,1958,The Witch of Blackbird Pond,1
1062,22918050,,Kiera Cass,2015,"The Heir (The Selection, #4)",0
1063,9419,440241898,Sophie Kinsella,2002,"Shopaholic Ties the Knot (Shopaholic, #3)",5
1064,5890,141439610,"Wilkie Collins, Matthew Sweet",1859,The Woman in White,4
1065,25735012,316349933,"Robert Galbraith, J.K. Rowling",2015,"Career of Evil (Cormoran Strike, #3)",3
1066,5821978,1416968237,Jenny Han,2009,"The Summer I Turned Pretty (Summer, #1)",2
1067,6422,312966970,Janet Evanovich,1998,"Four to Score (Stephanie Plum, #4)",1
1068,29209,1573225789,James McBride,1996,The Color of Water: A Black Man's Tribute to His White Mother,0
1069,6402364,60889578,"Steven D. Levitt, Stephen J. Dubner",2009,"SuperFreakonomics: Global Cooling, Patriotic Prostitutes And Why Suicide Bombers Should Buy Life Insurance",5
1070,112750,385339151,Karen Marie Moning,2006,"Darkfever (Fever, #1)",4
1071,234184,312857063,Terry Goodkind,1995,"Stone of Tears (Sword of Truth, #2)",3
1072,7114761,312554168,Emily Giffin,2010,Heart of the Matter,2
1073,5797,141439831,"William Makepeace Thackeray, John Carey",1847,Vanity Fair,1
1074,4982,1857988841,Kurt Vonnegut Jr.,1959,The Sirens of Titan,0
1075,10625,2266047426,"Stephen King, Dominique Dill",1992,Dolores Claiborne,5
1076,25781157,62414216,Cynthia D'Aprix Sweeney,2016,The Nest,4
1077,21326,1563899426,"Bill Willingham, Lan Medina, Steve Leialoha, Craig Hamilton, James Jean",2001,"Fables, Vol. 1: Legends in Exile",3
1078,1633,142000280,David    Allen,2001,Getting Things Done: The Art of Stress-Free Productivity,2
1079,13103,446671002,James Redfield,1993,"The Celestine Prophecy (Celestine Prophecy, #1)",1
1080,12294652,803736991,Huntley Fitzpatrick,2012,My Life Next Door,0
1081,12959233,525952926,Ken Follett,2012,Winter of the World (The Century Trilogy #2),5
1082,19288239,385352107,"Haruki Murakami, Philip Gabriel",2013,Colorless Tsukuru Tazaki and His Years of Pilgrimage,4
1083,82970,033041836X,Alice Sebold,1999,Lucky,3
1084,59716,140679239X,Virginia Woolf,1927,To the Lighthouse,2
1085,105576,8129104598,Chetan Bhagat,2004,Five Point Someone,1
1086,30281,425197549,Laurell K. Hamilton,1993,"Guilty Pleasures (Anita Blake, Vampire Hunter, #1)",0
1087,19057,375836675,Markus Zusak,2002,I Am the Messenger,5
1088,31463,141439653,"Thomas Hardy, Rosemarie Morgan, Shannon Russell",1874,Far from the Madding Crowd,4
1089,34507,60855908,Terry Pratchett,1987,"Equal Rites (Discworld, #3; Witches #1)",3
1090,24800,038560310X,Mark Z. Danielewski,2000,House of Leaves,2
1091,85379,380718340,Patricia Cornwell,1993,"Cruel & Unusual (Kay Scarpetta, #4)",1
1092,17288661,385537131,John Grisham,2013,Sycamore Row,0
1093,8652190,312650248,"P.C. Cast, Kristin Cast",2011,"Awakened (House of Night, #8)",5
1094,17150,1583485090,Willa Cather,1918,My Ántonia,4
1095,213753,152061548,Susan Beth Pfeffer,2006,"Life As We Knew It (Last Survivors, #1)",3
1096,706,713998946,"Jon Stewart, Ben Karlin, David Javerbaum, Rich Bloomquist, Steve Bodow, Tim Carvell, Eric Drysdale, J.R. Havlan, Scott Jacobson, Tom Johnson, Rob Kutner, Chris Regan, Jason Reich, Jason Ross, Stephen Colbert, Samantha Bee, Rob Corddry, Brendan Hay, Ed Helms",2004,America (The Book): A Citizen's Guide to Democracy Inaction,2
1097,89375,800759494,"Don Piper, Cecil Murphey",2004,90 Minutes in Heaven: A True Story of Death and Life,1
1098,17407748,1455520659,Nicholas Sparks,2012,The Longest Ride,0
1099,57854,679776192,"Lao Tzu, Gia-Fu Feng, Jane English, Chungliang Al Huang, Rowena Pattee Kryder, Toinette Lippe",-300,Tao Te Ching,5
1100,78983,312995059,Jeffrey Archer,1979,"Kane and Abel (Kane and Abel, #1)",4
1101,1609451,743496744,Jodi Picoult,2008,Change of Heart,3
1102,32370,312423799,Augusten Burroughs,2003,Dry,2
1103,80568,446613347,James Patterson,2001,Sam's Letters to Jennifer,1
1104,25644601,1101946342,E.L. James,2015,"Grey (Fifty Shades, #4)",0
1105,106,441172695,Frank Herbert,1969,Dune Messiah (Dune Chronicles #2),5
1106,17267,6280560,C.S. Lewis,1945,The Great Divorce,4
1107,80536,1416528636,Jennifer Weiner,2004,Little Earthquakes,3
1108,46306,517092913,"Hans Christian Andersen, Lily Owens, Arthur Rackham, Hans Richter",1835,The Complete Fairy Tales,2
1109,6466909,316075809,Mark Cotta Vaz,2009,"New Moon: The Complete Illustrated Movie Companion (The Twilight Saga: The Official Illustrated Movie Companion, #2)",1
1110,24445517,,Colleen Hoover,2014,"Maybe Someday (Maybe, #1)",0
1111,31101,767905202,Jane Green,1999,Mr. Maybe,5
1112,77392,553213172,L.M. Montgomery,1915,"Anne of the Island (Anne of Green Gables, #3)",4
1113,51893,140047484,"Friedrich Nietzsche, Walter Kaufmann",1883,Thus Spoke Zarathustra,3
1114,156538,140620192,"Elizabeth Gaskell, Alan Shelston",1854,North and South,2
1115,11330361,1451629184,Jaycee Dugard,2011,A Stolen Life,1
1116,7913305,,Amish Tripathi,2010,"The Immortals of Meluha (Shiva Trilogy, #1)",0
1117,8650,752224417,Michael Crichton,1995,"The Lost World (Jurassic Park, #2)",5
1118,9593913,62014536,Lauren Oliver,2013,"Requiem (Delirium, #3)",4
1119,13890,812550285,Robert Jordan,1996,"A Crown of Swords (Wheel of Time, #7)",3
1120,21348,192840509,"Aesop, Laura Harris, Laura Gibbs",-560,Aesop's Fables,2
1121,394535,679728759,Cormac McCarthy,1985,"Blood Meridian, or the Evening Redness in the West",1
1122,12751687,1442426675,Becca Fitzpatrick,2012,"Finale (Hush, Hush, #4)",0
1123,13440,751504386,Stephen King,1985,Skeleton Crew,5
1124,22206,99437961,Chuck Palahniuk,2002,Lullaby,4
1125,6969361,8129115301,Chetan Bhagat,2009,2 States: The Story of My Marriage,3
1126,263145,1421508222,"Matsuri Hino, Tomo Kimura",2005,"Vampire Knight, Vol. 1 (Vampire Knight, #1)",2
1127,91478,451458923,Jim Butcher,2002,"Summer Knight (The Dresden Files, #4)",1
1128,61975,345484266,"Anne McCaffrey, Teodor Panasiński",1968,"Dragonflight (Dragonriders of Pern, #1)",0
1129,1081560,618968474,"John D. Rateliff, J.R.R. Tolkien",2007,"The History of the Hobbit, Part One: Mr. Baggins",5
1130,17788401,,Colleen Hoover,2014,Ugly Love,4
1131,47401,014100018X,Joanne Harris,1998,"Chocolat (Chocolat, #1)",3
1132,293101,553116606,Jay Anson,1977,The Amityville Horror,2
1133,11713,771068719,Michael Ondaatje,1992,The English Patient,1
1134,13639050,1936305550,Sylvain Reynard,2012,"Gabriel's Rapture (Gabriel's Inferno, #2)",0
1135,11012,192839993,"James Joyce, Jeri Johnson",1914,Dubliners,5
1136,5941033,1400063736,Colum McCann,2009,Let the Great World Spin,4
1137,227865,141321318,Eoin Colfer,2003,"The Eternity Code (Artemis Fowl, #3)",3
1138,43933,440236703,Harlan Coben,2001,Tell No One,2
1139,17660,,Stephen King,1987,The Tommyknockers,1
1140,5287473,1423121309,Rachel Hawkins,2010,"Hex Hall (Hex Hall, #1)",0
1141,13099738,761169253,Austin Kleon,2010,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,5
1142,816,60512806,Neal Stephenson,1999,Cryptonomicon,4
1143,16102004,1476730105,Christina Lauren,2013,"Beautiful Bastard (Beautiful Bastard, #1)",3
1144,14249,60959037,Barbara Kingsolver,2000,Prodigal Summer,2
1145,5204,452282829,Joyce Carol Oates,1996,We Were the Mulvaneys,1
1146,102920,006097625X,Scott McCloud,1993,Understanding Comics: The Invisible Art,0
1147,7842288,316077054,"Kami Garcia, Margaret Stohl",2010,"Beautiful Darkness (Caster Chronicles, #2)",5
1148,12391521,1594485755,Jon Ronson,2011,The Psychopath Test: A Journey Through the Madness Industry,4
1149,14865,743454553,Jodi Picoult,2005,Vanishing Acts,3
1150,15159,330419641,David Baldacci,1995,Absolute Power,2
1151,6858,312976275,Janet Evanovich,2000,"Hot Six (Stephanie Plum, #6)",1
1152,13624688,1401322786,Mitch Albom,2012,The Time Keeper,0
1153,33456,60590270,Christopher Moore,2006,"A Dirty Job (Grim Reaper, #1)",5
1154,1301,393324818,Michael   Lewis,2003,Moneyball: The Art of Winning an Unfair Game,4
1155,334123,078681859X,Jonathan Stroud,2003,"The Amulet of Samarkand (Bartimaeus, #1)",3
1156,611298,446580503,"Stephen Colbert, Richard Dahm, Paul Dinello, Allison Silverman, Michael Brumm, Eric Drydale, Rob Dubbin, Glenn Eichler, Peter Grosz, Peter Gwinn, Jay Katsir, Laura Krafft, Frank Lesser, Tom Purcell",2007,I Am America (And So Can You!),2
1157,763362,688014291,"Kenneth H. Blanchard, Spencer Johnson",1981,The One Minute Manager,1
1158,42697,553258478,Leon Uris,1958,Exodus,0
1159,77163,068484477X,Ursula Hegi,1994,Stones from the River,5
1160,2052,394758285,Raymond Chandler,1939,"The Big Sleep (Philip Marlowe, #1)",4
1161,4799,014200068X,John Steinbeck,1945,Cannery Row,3
1162,11230081,446585025,Ellen DeGeneres,2011,Seriously... I'm Kidding,2
1163,65119,439272637,"Lemony Snicket, Brett Helquist",2000,"The Miserable Mill (A Series of Unfortunate Events, #4)",1
1164,11250053,316175676,Eowyn Ivey,2012,The Snow Child,0
1165,17314430,,"J. Lynn, Jennifer L. Armentrout",2013,"Wait for You (Wait for You, #1)",5
1166,3293821,810970686,Jeff Kinney,2009,"The Last Straw (Diary of a Wimpy Kid, #3)",4
1167,6656,679433139,"Dante Alighieri, Allen Mandelbaum, Eugenio Montale",1308,The Divine Comedy,3
1168,48757,1405204265,"Benjamin Hoff, Ernest H. Shepard",1982,The Tao of Pooh,2
1169,13047090,1620610116,Jennifer L. Armentrout,2012,"Onyx (Lux, #2)",1
1170,13104080,62085530,Tahereh Mafi,2013,"Unravel Me (Shatter Me, #2)",0
1171,28078,812968972,Sarah Dunant,2003,The Birth of Venus,5
1172,114954,,Eoin Colfer,2005,"The Opal Deception  (Artemis Fowl, #4)",4
1173,25074850,385354282,"David Lagercrantz, Stieg Larsson, George Goulding",2015,"The Girl in the Spider's Web (Millennium, #4)",3
1174,26893819,081299860X,Emma Cline,2016,The Girls,2
1175,179064,1582349908,Shannon Hale,2003,"The Goose Girl (The Books of Bayern, #1)",1
1176,21671,60584750,Dennis Lehane,2001,Mystic River,0
1177,7619057,99549344,Isaac Marion,2010,"Warm Bodies (Warm Bodies, #1)",5
1178,62446,451528352,"Mark Twain, Everett H. Emerson",1881,The Prince and the Pauper,4
1179,16690,340837942,Robert A. Heinlein,1966,The Moon is a Harsh Mistress,3
1180,6642715,670021458,"Elif Shafak, إليف شافاق, ارسلان فصیحی, محمد درويش",2010,The Forty Rules of Love,2
1181,6423,330371231,Janet Evanovich,1999,"High Five (Stephanie Plum, #5)",1
1182,13596166,1781162646,Stephen King,2013,Joyland,0
1183,13154150,1612620248,"Hajime Isayama, Sheldon Drzka",2010,"Attack on Titan, Vol. 1 (Attack on Titan, #1)",5
1184,46164,068480154X,F. Scott Fitzgerald,1933,Tender Is the Night,4
1185,306654,038531258X,Olive Ann Burns,1984,Cold Sassy Tree,3
1186,92517,811214044,Tennessee Williams,1945,The Glass Menagerie,2
1187,13586707,1609450787,"Elena Ferrante, Ann Goldstein",2011,My Brilliant Friend (The Neapolitan Novels #1),1
1188,368593,307353133,Timothy Ferriss,2007,The 4-Hour Workweek,0
1189,43877,62515675,Robin S. Sharma,1996,The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams  Reaching Your Destiny,5
1190,10054335,670022691,Amor Towles,2011,Rules of Civility,4
1191,61179,575077026,Larry Niven,1970,"Ringworld (Ringworld, #1)",3
1192,7824322,399254129,Ruta Sepetys,2011,Between Shades of Gray,2
1193,439173,689818769,"Andrew Clements, Brian Selznick",1996,Frindle,1
1194,6578293,810983915,Jeff Kinney,2009,"Dog Days (Diary of a Wimpy Kid, #4)",0
1195,13602426,62065246,Louise Erdrich,2012,The Round House,5
1196,18130,,Madeleine L'Engle,1973,"A Wind in the Door (A Wrinkle in Time Quintet, #2)",4
1197,13615258,006223742X,Veronica Roth,2012,"Free Four: Tobias Tells the Divergent Knife-Throwing Scene (Divergent, #1.5)",3
1198,22822858,385539258,Hanya Yanagihara,2015,A Little Life,2
1199,156534,1563899809,"Brian K. Vaughan, Pia Guerra, José Marzán Jr.",2003,"Y: The Last Man, Vol. 1: Unmanned",1
1200,10803121,765330423,Brandon Sanderson,2011,"The Alloy of Law (Mistborn, #4)",0
1201,7981206,,Charlaine Harris,2011,"Dead Reckoning (Sookie Stackhouse, #11)",5
1202,60792,345452003,"Anne Tyler, Jennifer Bassett",1985,The Accidental Tourist,4
1203,12000020,1442408928,Benjamin Alire Sáenz,2012,"Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe, #1)",3
1204,17184,451528522,H.G. Wells,1897,The Invisible Man,2
1205,10374,,"Haruki Murakami, Alfred Birnbaum",1985,Hard-Boiled Wonderland and the End of the World,1
1206,1428,61122092,"Paulo Coelho, Alan R. Clarke",1994,By the River Piedra I Sat Down and Wept,0
1207,62111,1402726023,"Johann David Wyss, Scott McKowen, Arthur Pober",1812,The Swiss Family Robinson  ,5
1208,133266,450542882,Stephen King,1990,Four Past Midnight ,4
1209,13486122,1937044963,Jennifer Probst,2012,"The Marriage Bargain (Marriage to a Billionaire, #1)",3
1210,77390,553213148,L.M. Montgomery,1909,"Anne of Avonlea (Anne of Green Gables, #2)",2
1211,824204,448405202,"Watty Piper, Doris Hauman, George Hauman",1930,The Little Engine That Could,1
1212,16176440,399162097,Karen Joy Fowler,2013,We Are All Completely Beside Ourselves,0
1213,31360,765304740,Orson Scott Card,1996,"Children of the Mind (Ender's Saga, #4)",5
1214,338798,679722769,James Joyce,1922,Ulysses,4
1215,816953,142401773,Sarah Dessen,1998,Someone Like You,3
1216,3273,312304358,Alan Brennert,2003,Moloka'i,2
1217,11901,99471426,Anne Rice,1990,"The Witching Hour (Lives of the Mayfair Witches, #1)",1
1218,17309,1581345283,Frank E. Peretti,1986,"This Present Darkness (Darkness, #1)",0
1219,16113791,,Jessica Sorensen,2012,"The Coincidence of Callie & Kayden (The Coincidence, #1)",5
1220,24612118,1594634475,Lauren Groff,2015,Fates and Furies,4
1221,22695,440243750,Judy Blume,1998,Summer Sisters,3
1222,138959,64400565,"E.B. White, Garth Williams",1945,Stuart Little,2
1223,46654,380508567,Isaac Asimov,1953,"The Foundation Trilogy (Foundation, #1-3)",1
1224,771,375708111,Brian Greene,1999,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",0
1225,131123,64408639,"Lemony Snicket, Brett Helquist",2000,"The Austere Academy (A Series of Unfortunate Events, #5)",5
1226,6424,312980140,Janet Evanovich,2001,"Seven Up (Stephanie Plum, #7)",4
1227,5391115,61662763,Kelley Armstrong,2009,"The Awakening (Darkest Powers, #2)",3
1228,91479,451459407,Jim Butcher,2003,"Death Masks (The Dresden Files, #5)",2
1229,786256,152802177,Janell Cannon,1993,Stellaluna,1
1230,902715,575077883,Joe Abercrombie,2007,Before They Are Hanged (The First Law #2),0
1231,898885,345494997,Nancy Horan,2007,Loving Frank,5
1232,6425,312983867,"Janet Evanovich, Lorelei King",2002,"Hard Eight (Stephanie Plum, #8)",4
1233,150037,60566221,"Lemony Snicket, Brett Helquist",2001,"The Vile Village (A Series of Unfortunate Events, #7)",3
1234,67920,446359408,Flora Rheta Schreiber,1973,Sybil: The Classic True Story of a Woman Possessed by Sixteen Personalities,2
1235,55030,375508325,Carl Sagan,1980,Cosmos,1
1236,22288,1400032822,Chuck Palahniuk,2005,Haunted,0
1237,37095,051722285X,Rosamunde Pilcher,1987,The Shell Seekers,5
1238,4952,1932416641,Dave Eggers,2006,What Is the What,4
1239,23878,140003471X,"Gabriel García Márquez, Gregory Rabassa",1981,Chronicle of a Death Foretold,3
1240,1848444,582416396,"Ronald Holt, Arthur Conan Doyle",1891,"A Scandal in Bohemia (The Adventures of Sherlock Holmes, #1)",2
1241,10587120,805093079,"Bill O'Reilly, Martin Dugard",2011,Killing Lincoln: The Shocking Assassination that Changed America Forever,1
1242,17262100,307265749,Jhumpa Lahiri,2013,The Lowland,0
1243,60400,142406635,John Flanagan,2004,"The Ruins of Gorlan (Ranger's Apprentice, #1)",5
